date,day_of_week,weather,water_temp_raw,water_temp_avg,wave_height_raw,wave_height_m,next_day_status,spot,angler,species_raw,species,count,size_min_cm,size_max_cm,tackle,bait,detail_url
2025-12-19,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,カナトコ,2cc97b94,グレ11匹30cm〜36cm,グレ,11.0,30.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8819%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-19,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,シオフキ,41e69dc4,石鯛1匹47cm,石鯛,1.0,47.0,47.0,底物,ウニ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8819%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-19,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,シオフキ（表）,0a7e4811,グレ10匹32cm〜39cm,グレ,10.0,32.0,39.0,フカセ,ボイル,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8819%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-19,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,赤島の三角,1c776de5,グレ5匹33cm〜37cm,グレ,5.0,33.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8819%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-19,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,モダイ,245442c6,グレ2匹30cm〜32cm,グレ,2.0,30.0,32.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8819%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-18,土,晴れ,20.1度,20.1,1.5m,1.5,明日も出船します☆,コレバイ,00540a26,グレ13匹30cm〜36cm,グレ,13.0,30.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8818%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-18,土,晴れ,20.1度,20.1,1.5m,1.5,明日も出船します☆,白崎,fa93915d,グレ5匹30cm〜34cm,グレ,5.0,30.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8818%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-16,木,晴れ,20.7度,20.7,1m,1.0,明日は休船します。,コレバイ,bc3459f0,グレ9匹27cm〜34cm,グレ,9.0,27.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8816%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-12,日,晴れ,20.2度,20.2,2mウネリ有り,2.0,明日も出船します☆,地のカンゴメ,59ade053,グレ4匹31cm〜37cm,グレ,4.0,31.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8812%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-12,日,晴れ,20.2度,20.2,2mウネリ有り,2.0,明日も出船します☆,武八,0e4c2363,グレ4匹30cm〜35cm,グレ,4.0,30.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8812%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-12,日,晴れ,20.2度,20.2,2mウネリ有り,2.0,明日も出船します☆,大サバ,28bebd37,グレ7匹31cm〜35cm,グレ,7.0,31.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8812%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-12,日,晴れ,20.2度,20.2,2mウネリ有り,2.0,明日も出船します☆,コレバイ,2aab42e1,グレ10匹30cm〜37cm,グレ,10.0,30.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8812%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-12,日,晴れ,20.2度,20.2,2mウネリ有り,2.0,明日も出船します☆,湾内磯,bd54bec6,グレ5匹33cm〜38cm,グレ,5.0,33.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8812%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-12,日,晴れ,20.2度,20.2,2mウネリ有り,2.0,明日も出船します☆,湾内磯,bb2f8c75,グレ8匹28cm〜35cm,グレ,8.0,28.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8812%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-14,火,晴れ,20.2度,20.2,1.5m,1.5,明日も出船します☆,コレバイ,418c1398,グレ10匹28cm〜35cm,グレ,10.0,28.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8814%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-14,火,晴れ,20.2度,20.2,1.5m,1.5,明日も出船します☆,武八,b43d6266,シブダイ1匹石垣鯛3匹,シブダイ,1.0,,,底物,ウニ、サザエ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8814%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-10,金,晴れ,20.2度,20.2,2.5mウネリ有り,2.5,明日も出船しますが沖磯は無理でしょう。,コレバイ,00540a26,グレ11匹31cm〜35cm,グレ,11.0,31.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8810%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-10,金,晴れ,20.2度,20.2,2.5mウネリ有り,2.5,明日も出船しますが沖磯は無理でしょう。,湾内磯,17fc1fd3,グレ12匹30cm〜41.3cm,グレ,12.0,30.0,41.3,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8810%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-10,金,晴れ,20.2度,20.2,2.5mウネリ有り,2.5,明日も出船しますが沖磯は無理でしょう。,湾内磯,e5ed1525,グレ3匹32cm〜40.1cm,グレ,3.0,32.0,40.1,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8810%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-11,土,晴れ,20.2度,20.2,2m〜2.5mウネリ有り,2.0,明日も出船しますが沖磯は朝決めます。,湾内磯〜赤島の三角,3df8279e,グレ7匹32cm〜40cm,グレ,7.0,32.0,40.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8811%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-11,土,晴れ,20.2度,20.2,2m〜2.5mウネリ有り,2.0,明日も出船しますが沖磯は朝決めます。,八丈,45f92b73,グレ5匹30cm〜35cm,グレ,5.0,30.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8811%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-09,木,晴れ,20.2度,20.2,2mのち2.5mウネリ有り,2.0,,沖の赤島,369b54b1,グレ8匹28cm〜36cm,グレ,8.0,28.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%889%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-08,水,晴れ,20.2度,20.2,2mウネリ有り,2.0,,コレバイ,3df8279e,グレ17匹31cm〜38cmイサギ大漁,グレ,17.0,31.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%888%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-08,水,晴れ,20.2度,20.2,2mウネリ有り,2.0,,地のカンゴメ,87cbc661,グレ5匹30cm〜34cm,グレ,5.0,30.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%888%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-08,水,晴れ,20.2度,20.2,2mウネリ有り,2.0,,湾内磯,4f08c633,グレ10匹30cm〜40.1cm,グレ,10.0,30.0,40.1,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%888%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-08,水,晴れ,20.2度,20.2,2mウネリ有り,2.0,,湾内磯,6c971bd9,グレ4匹30cm〜33cm,グレ,4.0,30.0,33.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%888%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-06,月,晴れのち曇り,20.2度,20.2,2.5mウネリ有り,2.5,明日は悪天候の為休船します。,コレバイ,9da7e7f9,グレ2匹30cm〜32cm,グレ,2.0,30.0,32.0,フカセ,オキアミ,
2025-12-05,日,晴れ,20度〜20.8度,20.4,1.5m,1.5,明日も出船します☆,五平島,245442c6,グレ32cm〜44.2cm,グレ,,32.0,44.2,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%885%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-05,日,晴れ,20度〜20.8度,20.4,1.5m,1.5,明日も出船します☆,赤島の三角,00540a26,グレ5匹33cm〜35cm,グレ,5.0,33.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%885%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-05,日,晴れ,20度〜20.8度,20.4,1.5m,1.5,明日も出船します☆,双子の親,96d42477,グレ10匹30cm〜34cmイサギ大漁,グレ,10.0,30.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%885%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-05,日,晴れ,20度〜20.8度,20.4,1.5m,1.5,明日も出船します☆,八丈,b4718a57,グレ4匹32cm〜34cm,グレ,4.0,32.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%885%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-05,日,晴れ,20度〜20.8度,20.4,1.5m,1.5,明日も出船します☆,沖のカンゴメ,b1e5d182,グレ13匹30cm〜33cm,グレ,13.0,30.0,33.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%885%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-05,日,晴れ,20度〜20.8度,20.4,1.5m,1.5,明日も出船します☆,カナトコ,95f5361b,グレ4匹30cm〜32cm,グレ,4.0,30.0,32.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%885%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-04,土,晴れ,19.6度,19.6,2mウネリ有り,2.0,明日も出船しますが沖磯は無理でしょう。,湾内磯,6b2f2d35,グレ2匹33cm〜41.2cm,グレ,2.0,33.0,41.2,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%884%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-04,土,晴れ,19.6度,19.6,2mウネリ有り,2.0,明日も出船しますが沖磯は無理でしょう。,湾内磯,75025170,グレ16匹30cm〜43.5cm,グレ,16.0,30.0,43.5,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%884%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-04,土,晴れ,19.6度,19.6,2mウネリ有り,2.0,明日も出船しますが沖磯は無理でしょう。,湾内磯,3c75000c,グレ2匹32cm〜41cm,グレ,2.0,32.0,41.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%884%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-03,金,晴れ,20度,20.0,2mウネリ有り,2.0,明日も出船しますが沖磯は無理でしょう。,沖の赤島,17fc1fd3,グレ5匹30cm〜37cm,グレ,5.0,30.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%883%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-03,金,晴れ,20度,20.0,2mウネリ有り,2.0,明日も出船しますが沖磯は無理でしょう。,湾内磯,df7b785e,イガミ15匹30cm〜42cm,イガミ,15.0,30.0,42.0,ウキ釣り,海藻,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%883%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-02,木,晴れ,20度,20.0,1.5m昼前から台風のウネリ入ってきました。,1.5,明日も出船します☆,武八,3df8279e,グレ8匹32cm〜36cm,グレ,8.0,32.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%882%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-02,木,晴れ,20度,20.0,1.5m昼前から台風のウネリ入ってきました。,1.5,明日も出船します☆,地のカンゴメ,36dd2f76,グレ15匹30cm〜35cm,グレ,15.0,30.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%882%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-02,木,晴れ,20度,20.0,1.5m昼前から台風のウネリ入ってきました。,1.5,明日も出船します☆,ウノクソ,2489025f,グレ4匹31cm〜36cm,グレ,4.0,31.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%882%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-11-29,月,晴れ,20度,20.0,1.5m,1.5,明日、明後日休船します。,カナトコ,9da7e7f9,グレ4匹32cm〜34cm,グレ,4.0,32.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/11%e6%9c%8829%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-11-29,月,晴れ,20度,20.0,1.5m,1.5,明日、明後日休船します。,沖の赤島,e5ed1525,グレ3匹30cm〜33cm,グレ,3.0,30.0,33.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/11%e6%9c%8829%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-11-29,月,晴れ,20度,20.0,1.5m,1.5,明日、明後日休船します。,双子の親,4d5a5190,グレ4匹28cm〜31cm,グレ,4.0,28.0,31.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/11%e6%9c%8829%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-11-28,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,アシカ,e3cfd16f,グレ18匹30cm〜34cm,グレ,18.0,30.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/11%e6%9c%8828%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-11-28,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,コレバイ,7e7a52f6,グレ4匹31cm〜35cm,グレ,4.0,31.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/11%e6%9c%8828%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-11-28,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,白崎,3280be25,石鯛1匹43cm,石鯛,1.0,43.0,43.0,底物,ウニ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/11%e6%9c%8828%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-11-28,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,白崎,3280be25,石垣鯛1匹,石垣鯛,1.0,,,底物,ウニ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/11%e6%9c%8828%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-11-28,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,湾内磯,23fcd282,石垣鯛1匹36cm,石垣鯛,1.0,36.0,36.0,底物,ウニ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/11%e6%9c%8828%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-11-28,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,ウノクソ,5feb3a23,グレ4匹32cm〜35cmイサギ,グレ,4.0,32.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/11%e6%9c%8828%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-11-27,土,晴れ,20.4度,20.4,1.5m,1.5,明日も出船します☆,沖の赤島,9b7fce8a,グレ10匹30cm〜40.7cm,グレ,10.0,30.0,40.7,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/11%e6%9c%8827%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
